Country,Indicator,Unit,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
Singapore,Implicit Fossil Fuel Subsidies - Road damage,USD at constant 2021 prices,130883358.9,134815252.5,106884095.3,98426727.09,97511680.7,91151611.32,100067418.5,94204243.27,96625340.36,99221253.89,100644068.3,102227020.2,103773747.8,105352810.4,106880708.8,108441344.9
Singapore,Implicit Fossil Fuel Subsidies - Total,USD at constant 2021 prices,12946967140.0,13393079450.0,11430606920.0,10564181830.0,11111646500.0,9250163919.0,12256804920.0,13165432180.0,13619765480.0,14226094850.0,14722574270.0,15290503590.0,15895407030.0,16521964060.0,17145897480.0,17790048100.0
Slovak Rep.,Explicit Fossil Fuel Subsidies - Coal,USD at constant 2021 prices,188367528.7,146458630.9,140113863.4,112417096.8,105634370.2,56021051.35,6989468.835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovak Rep.,Explicit Fossil Fuel Subsidies - Electricity,USD at constant 2021 prices,0.0,0.0,12431849.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovak Rep.,Explicit Fossil Fuel Subsidies - Natural Gas,USD at constant 2021 prices,44332669.93,3542461.564,130841427.1,186480473.3,24212818.76,0.0,594099582.9,2440861935.0,962515352.2,748488410.4,574531504.9,468499325.0,430260988.8,395250677.9,376572074.9,357933776.6
Slovak Rep.,Explicit Fossil Fuel Subsidies - Petroleum,USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1312324.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovak Rep.,Explicit Fossil Fuel Subsidies - Total,USD at constant 2021 prices,227243456.7,149580589.8,269675439.9,279852754.7,129847189.0,56021051.35,601089051.7,2442174259.0,962515352.2,748488410.4,574531504.9,468499325.0,430260988.8,395250677.9,376572074.9,357933776.6
Slovak Rep.,Fossil Fuel Subsidies - Total Implicit and Explicit,USD at constant 2021 prices,3154627198.0,2981989577.0,3704825676.0,3959997329.0,3761888643.0,2836717844.0,4259097795.0,6763629333.0,4865360410.0,4649654123.0,4617396866.0,4626725592.0,4714931789.0,4804631564.0,4916641853.0,5031191163.0
Slovak Rep.,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD at constant 2021 prices,451739494.5,351426113.4,727423376.6,873390823.0,446137950.8,250976394.2,1471521321.0,3656257775.0,2024908698.0,1780883339.0,1615901919.0,1484739950.0,1435001109.0,1390054747.0,1372945552.0,1359248490.0
Slovak Rep.,Fossil Fuel Subsidies - Total Implicit and Explicit - Coal,USD at constant 2021 prices,1466983179.0,1395600927.0,1494132406.0,1465311328.0,1227541466.0,920518610.0,834663202.4,591887968.2,616604527.4,635889389.7,683372625.2,718211700.6,748922334.0,778100285.4,806208621.9,833168577.9
Slovak Rep.,Fossil Fuel Subsidies - Total Implicit and Explicit - Electricity,USD at constant 2021 prices,0.0,0.0,12431849.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovak Rep.,Fossil Fuel Subsidies - Total Implicit and Explicit - Petroleum,USD at constant 2021 prices,1292065705.0,1277157129.0,1559222956.0,1711456300.0,2088209227.0,1665222840.0,1952913272.0,2515483589.0,2223847184.0,2232881394.0,2318122321.0,2423773942.0,2531008346.0,2636476531.0,2737487679.0,2838774096.0
Slovak Rep.,Implicit Fossil Fuel Subsidies - Accidents,USD at constant 2021 prices,107062908.4,105882591.6,129606026.5,142320764.2,175010750.0,150159371.8,160624412.4,185892981.3,165829618.8,167314604.6,171761096.4,177413695.9,183079692.9,188477494.1,193532850.5,198186688.6
Slovak Rep.,Implicit Fossil Fuel Subsidies - Coal,USD at constant 2021 prices,1278615650.0,1249142297.0,1354018543.0,1352894231.0,1121907095.0,864497558.7,827673733.6,591887968.2,616604527.4,635889389.7,683372625.2,718211700.6,748922334.0,778100285.4,806208621.9,833168577.9
Slovak Rep.,Implicit Fossil Fuel Subsidies - Congestion,USD at constant 2021 prices,308859097.2,305454074.8,373892330.5,410572282.9,504877581.2,403136135.5,497292147.1,589099868.0,544697889.4,589276401.6,631032508.5,680126332.5,731882215.6,786081883.4,842394439.7,900579573.1
Slovak Rep.,Implicit Fossil Fuel Subsidies - Electricity,USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovak Rep.,Implicit Fossil Fuel Subsidies - Foregone VAT,USD at constant 2021 prices,248743071.6,220571879.3,267034537.3,324376820.5,308546999.1,181793050.2,397931333.8,742369003.5,493385381.9,454268769.2,442561522.2,435523753.3,436938307.5,438836314.9,443825473.9,448241651.4
Slovak Rep.,Implicit Fossil Fuel Subsidies - Global Warming,USD at constant 2021 prices,1014254842.0,1020475315.0,1280614176.0,1325730979.0,1086499075.0,841546143.9,1250765563.0,1252983033.0,1277928856.0,1292746212.0,1361073049.0,1390117222.0,1422103447.0,1454448342.0,1493832410.0,1538252848.0
Slovak Rep.,Implicit Fossil Fuel Subsidies - Local Air Pollution,USD at constant 2021 prices,1214533379.0,1146468751.0,1342928344.0,1432039344.0,1503306464.0,1152249456.0,1296142193.0,1486446429.0,1357686563.0,1331934823.0,1367286024.0,1401600925.0,1432638742.0,1458695811.0,1478583199.0,1494792044.0
Slovak Rep.,Implicit Fossil Fuel Subsidies - Natural Gas,USD at constant 2021 prices,356702386.0,306109561.6,521908737.0,615794043.5,421925132.0,250976394.2,877421737.9,1215395840.0,1062393346.0,1032394928.0,1041370414.0,1016240624.0,1004740120.0,994804069.5,996373477.1,1001314713.0
Slovak Rep.,Implicit Fossil Fuel Subsidies - Petroleum,USD at constant 2021 prices,1292065705.0,1277157129.0,1559222956.0,1711456300.0,2088209227.0,1665222840.0,1952913272.0,2514171265.0,2223847184.0,2232881394.0,2318122321.0,2423773942.0,2531008346.0,2636476531.0,2737487679.0,2838774096.0
Slovak Rep.,Implicit Fossil Fuel Subsidies - Road damage,USD at constant 2021 prices,33930442.55,33556375.81,41074821.36,45104383.8,53800585.26,51812634.76,55253093.66,64663758.53,63316747.97,65624901.74,69151160.11,73444338.33,78028394.77,82841040.14,87901405.08,93204581.76
Slovak Rep.,Implicit Fossil Fuel Subsidies - Total,USD at constant 2021 prices,2927383741.0,2832408987.0,3435150236.0,3680144574.0,3632041454.0,2780696792.0,3658008743.0,4321455074.0,3902845057.0,3901165712.0,4042865361.0,4158226267.0,4284670800.0,4409380886.0,4540069778.0,4673257387.0
"Slovenia, Rep. of",Explicit Fossil Fuel Subsidies - Coal,USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Slovenia, Rep. of",Explicit Fossil Fuel Subsidies - Electricity,USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Slovenia, Rep. of",Explicit Fossil Fuel Subsidies - Natural Gas,USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,27665430.23,123222560.4,92829639.36,52449388.91,13577649.54,7807602.23,5488903.315,3356004.733,2221035.384,1131842.222
"Slovenia, Rep. of",Explicit Fossil Fuel Subsidies - Petroleum,USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Slovenia, Rep. of",Explicit Fossil Fuel Subsidies - Total,USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,27665430.23,123222560.4,92829639.36,52449388.91,13577649.54,7807602.23,5488903.315,3356004.733,2221035.384,1131842.222
"Slovenia, Rep. of",Fossil Fuel Subsidies - Total Implicit and Explicit,USD at constant 2021 prices,250111009.3,287250529.5,310579185.8,300977977.9,891129509.5,608196497.2,795371279.8,1517953025.0,1117028869.0,1011219963.0,1002628912.0,1029867146.0,1078847589.0,1133281955.0,1196189453.0,1270556758.0
"Slovenia, Rep. of",Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD at constant 2021 prices,16057816.38,12385722.55,32512393.25,46358381.37,11888354.32,3432122.008,123186667.4,284672659.8,278583318.3,240140941.4,210436654.9,182403668.2,172158457.4,166335260.3,167769235.0,168789306.3
"Slovenia, Rep. of",Fossil Fuel Subsidies - Total Implicit and Explicit - Coal,USD at constant 2021 prices,237981044.7,277818824.3,285744118.0,265440155.0,234353196.2,179219350.4,107269136.5,24893796.54,30770649.39,35717987.18,40482273.74,45811130.09,51154616.92,54245863.78,55917482.95,56798531.56
"Slovenia, Rep. of",Fossil Fuel Subsidies - Total Implicit and Explicit - Electricity,USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Slovenia, Rep. of",Fossil Fuel Subsidies - Total Implicit and Explicit - Petroleum,USD at constant 2021 prices,0.0,0.0,221681.769,146135.27,644887958.9,425545024.7,564915476.0,1208386568.0,807674901.1,735361034.7,751709983.4,801652347.4,855534514.4,912700830.8,972502735.2,1044968920.0
"Slovenia, Rep. of",Implicit Fossil Fuel Subsidies - Accidents,USD at constant 2021 prices,0.0,0.0,0.0,0.0,37041117.47,26900167.07,32512959.61,66261725.1,45097270.41,41230916.34,41849343.82,44260633.18,46820309.9,49521207.71,52350038.2,55873797.33
"Slovenia, Rep. of",Implicit Fossil Fuel Subsidies - Coal,USD at constant 2021 prices,237981044.7,277818824.3,285744118.0,265440155.0,234353196.2,179219350.4,107269136.5,24893796.54,30770649.39,35717987.18,40482273.74,45811130.09,51154616.92,54245863.78,55917482.95,56798531.56
"Slovenia, Rep. of",Implicit Fossil Fuel Subsidies - Congestion,USD at constant 2021 prices,0.0,0.0,0.0,0.0,208516090.6,137166962.4,203365788.7,413950075.1,273660307.8,261484561.5,272468599.7,296053279.3,321862841.6,350066888.2,380653443.9,417881397.7
"Slovenia, Rep. of",Implicit Fossil Fuel Subsidies - Electricity,USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Slovenia, Rep. of",Implicit Fossil Fuel Subsidies - Foregone VAT,USD at constant 2021 prices,7180364.104,5264834.38,13976933.33,20749282.79,32635935.56,16541714.01,52191589.13,133874329.7,68034471.3,60828676.1,59557796.0,59946119.42,61074805.05,62259821.42,63788682.04,68242481.87
"Slovenia, Rep. of",Implicit Fossil Fuel Subsidies - Global Warming,USD at constant 2021 prices,218689472.4,253264916.4,266168591.0,250665433.7,329253522.1,245064863.7,260544159.4,358712936.7,330344759.3,323383629.5,341477196.5,335116833.8,343033744.7,353486648.2,368743147.9,384932264.1
"Slovenia, Rep. of",Implicit Fossil Fuel Subsidies - Local Air Pollution,USD at constant 2021 prices,24241172.79,28720778.76,30433661.47,29563261.38,271528991.5,173294034.9,208320743.3,402580007.9,292717827.7,258875140.4,260667272.5,273061083.0,286317873.9,299691459.1,312861737.9,326248539.5
"Slovenia, Rep. of",Implicit Fossil Fuel Subsidies - Natural Gas,USD at constant 2021 prices,12129964.65,9431705.248,24613386.07,35391687.62,11888354.32,3432122.008,95521237.15,161450099.4,185753679.0,187691552.5,196859005.4,174596066.0,166669554.0,162979255.5,165548199.6,167657464.1
"Slovenia, Rep. of",Implicit Fossil Fuel Subsidies - Petroleum,USD at constant 2021 prices,0.0,0.0,221681.769,146135.27,644887958.9,425545024.7,564915476.0,1208386568.0,807674901.1,735361034.7,751709983.4,801652347.4,855534514.4,912700830.8,972502735.2,1044968920.0
"Slovenia, Rep. of",Implicit Fossil Fuel Subsidies - Road damage,USD at constant 2021 prices,0.0,0.0,0.0,0.0,12153852.23,9228755.174,10770609.5,19351389.86,14344593.02,12967650.57,13031054.01,13621594.75,14249110.05,14899925.47,15571367.88,16246435.11
"Slovenia, Rep. of",Implicit Fossil Fuel Subsidies - Total,USD at constant 2021 prices,250111009.3,287250529.5,310579185.8,300977977.9,891129509.5,608196497.2,767705849.6,1394730464.0,1024199229.0,958770574.4,989051262.5,1022059544.0,1073358685.0,1129925950.0,1193968418.0,1269424916.0
Solomon Islands,Explicit Fossil Fuel Subsidies - Coal,USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solomon Islands,Explicit Fossil Fuel Subsidies - Electricity,USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solomon Islands,Explicit Fossil Fuel Subsidies - Natural Gas,USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solomon Islands,Explicit Fossil Fuel Subsidies - Petroleum,USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solomon Islands,Explicit Fossil Fuel Subsidies - Total,USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solomon Islands,Fossil Fuel Subsidies - Total Implicit and Explicit,USD at constant 2021 prices,20578137.24,20929404.09,21998266.18,23718024.08,27518046.66,25859744.31,27050172.59,23683014.21,26203981.19,27949149.73,29332294.86,30732793.17,32367592.76,34057155.7,35725937.08,37441954.72
Solomon Islands,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD at constant 2021 prices,0.0,0.0,0.0,0.0,151.099,154.972,158.846,162.719,166.593,170.468,174.343,178.218,796.97,833.511,857.623,877.5
Solomon Islands,Fossil Fuel Subsidies - Total Implicit and Explicit - Coal,USD at constant 2021 prices,0.0,0.0,0.0,0.0,243.964,252.586,251.367,234.785,241.391,247.996,254.602,261.209,4818.667,4911.174,5026.679,5150.065
Solomon Islands,Fossil Fuel Subsidies - Total Implicit and Explicit - Electricity,USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solomon Islands,Fossil Fuel Subsidies - Total Implicit and Explicit - Petroleum,USD at constant 2021 prices,20578137.24,20929404.09,21998266.18,23718024.08,27517651.6,25859336.76,27049762.38,23682616.71,26203573.2,27948731.26,29331865.92,30732353.74,32361977.12,34051411.01,35720052.77,37435927.15
Solomon Islands,Implicit Fossil Fuel Subsidies - Accidents,USD at constant 2021 prices,4568607.403,4595029.979,4792006.826,5130256.538,5472456.319,5149844.318,5153115.248,4551631.411,4860746.413,5038571.563,5198242.821,5369503.183,5675973.038,5996926.451,6337713.968,6683552.562
Solomon Islands,Implicit Fossil Fuel Subsidies - Coal,USD at constant 2021 prices,0.0,0.0,0.0,0.0,243.964,252.586,251.367,234.785,241.391,247.996,254.602,261.209,4818.667,4911.174,5026.679,5150.065
Solomon Islands,Implicit Fossil Fuel Subsidies - Congestion,USD at constant 2021 prices,929610.279,934986.687,975067.106,1043893.42,1113523.486,927533.867,917185.952,726919.657,806140.557,784784.793,767314.424,745353.276,721699.163,698676.143,676447.778,653056.299
Solomon Islands,Implicit Fossil Fuel Subsidies - Electricity,USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solomon Islands,Implicit Fossil Fuel Subsidies - Foregone VAT,USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solomon Islands,Implicit Fossil Fuel Subsidies - Global Warming,USD at constant 2021 prices,11269315.81,11538318.82,12195873.82,13216730.53,16272169.72,15546666.08,16594001.14,14631498.85,16357069.31,17654835.78,18636964.76,19614886.08,20600144.93,21598626.39,22537832.81,23493782.57
Solomon Islands,Implicit Fossil Fuel Subsidies - Local Air Pollution,USD at constant 2021 prices,2858931.046,2895827.965,3026226.04,3244864.869,3501509.092,3090517.079,3215729.581,2612544.779,2975986.318,3255613.818,3502147.298,3763152.164,4118948.566,4501048.841,4899532.729,5325905.333
Solomon Islands,Implicit Fossil Fuel Subsidies - Natural Gas,USD at constant 2021 prices,0.0,0.0,0.0,0.0,151.099,154.972,158.846,162.719,166.593,170.468,174.343,178.218,796.97,833.511,857.623,877.5
Solomon Islands,Implicit Fossil Fuel Subsidies - Petroleum,USD at constant 2021 prices,20578137.24,20929404.09,21998266.18,23718024.08,27517651.6,25859336.76,27049762.38,23682616.71,26203573.2,27948731.26,29331865.92,30732353.74,32361977.12,34051411.01,35720052.77,37435927.15
Solomon Islands,Implicit Fossil Fuel Subsidies - Road damage,USD at constant 2021 prices,951672.707,965240.64,1009092.393,1082278.724,1158388.048,1145182.968,1170140.669,1160419.513,1204038.586,1215343.778,1227625.561,1239898.464,1250827.064,1261877.871,1274409.788,1285657.954
Solomon Islands,Implicit Fossil Fuel Subsidies - Total,USD at constant 2021 prices,20578137.24,20929404.09,21998266.18,23718024.08,27518046.66,25859744.31,27050172.59,23683014.21,26203981.19,27949149.73,29332294.86,30732793.17,32367592.76,34057155.7,35725937.08,37441954.72
South Africa,Explicit Fossil Fuel Subsidies - Coal,USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,Explicit Fossil Fuel Subsidies - Electricity,USD at constant 2021 prices,464589644.5,1121597161.0,2256595238.0,4123503394.0,4897719395.0,4912029638.0,4822940029.0,4687175462.0,4731247585.0,4762798169.0,4804769949.0,4886825774.0,5039443853.0,5001774237.0,4795966555.0,4827908980.0
South Africa,Explicit Fossil Fuel Subsidies - Natural Gas,USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,Explicit Fossil Fuel Subsidies - Petroleum,USD at constant 2021 prices,0.0,0.0,0.0,0.0,20586234.4,1442938.081,204233766.4,382891090.4,91589345.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,Explicit Fossil Fuel Subsidies - Total,USD at constant 2021 prices,488069190.9,1146767984.0,2305933903.0,4287771661.0,4918305629.0,4913472576.0,5027173795.0,5070066552.0,4822836931.0,4762798169.0,4804769949.0,4886825774.0,5039443853.0,5001774237.0,4795966555.0,4827908980.0
South Africa,Fossil Fuel Subsidies - Total Implicit and Explicit,USD at constant 2021 prices,46888758350.0,48692144020.0,49299869360.0,54382918250.0,56596598710.0,52352250830.0,55888699910.0,60803854570.0,64673125420.0,67591382230.0,74443401840.0,76697828630.0,78681041870.0,80199125300.0,81531162800.0,83242318940.0
South Africa,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD at constant 2021 prices,720156.817,745292.782,754591.598,815197.208,885785.573,891569.983,926232.882,1002866.183,1175755.549,1179573.845,1234637.85,1292006.625,1336120.656,1374319.279,1408397.309,1442441.614
South Africa,Fossil Fuel Subsidies - Total Implicit and Explicit - Coal,USD at constant 2021 prices,38978228910.0,40630850610.0,41385748990.0,43122220160.0,43808151500.0,41961122220.0,44440017000.0,46443589660.0,51980082780.0,54943538550.0,61690815360.0,63786190980.0,65438191840.0,66809852840.0,68152837010.0,69632179570.0
South Africa,Fossil Fuel Subsidies - Total Implicit and Explicit - Electricity,USD at constant 2021 prices,464589644.5,1121597161.0,2256595238.0,4123503394.0,4897719395.0,4912029638.0,4822940029.0,4687175462.0,4731247585.0,4762798169.0,4804769949.0,4886825774.0,5039443853.0,5001774237.0,4795966555.0,4827908980.0
South Africa,Fossil Fuel Subsidies - Total Implicit and Explicit - Petroleum,USD at constant 2021 prices,7422460255.0,6914525428.0,5608186466.0,6972926431.0,7889842027.0,5478207407.0,6624816645.0,9672086574.0,7960619293.0,7883865942.0,7946581898.0,8023519874.0,8202070065.0,8386123906.0,8580950837.0,8780787951.0
South Africa,Implicit Fossil Fuel Subsidies - Accidents,USD at constant 2021 prices,3216762394.0,2977458298.0,2328264086.0,2913783017.0,3361102445.0,2225811335.0,2526571239.0,3434431160.0,2875375657.0,2864557069.0,2833171145.0,2803859728.0,2828638827.0,2853912395.0,2882107398.0,2910641268.0
South Africa,Implicit Fossil Fuel Subsidies - Coal,USD at constant 2021 prices,38978228910.0,40630850610.0,41385748990.0,43122220160.0,43808151500.0,41961122220.0,44440017000.0,46443589660.0,51980082780.0,54943538550.0,61690815360.0,63786190980.0,65438191840.0,66809852840.0,68152837010.0,69632179570.0
South Africa,Implicit Fossil Fuel Subsidies - Congestion,USD at constant 2021 prices,427772299.0,395949102.1,309617795.4,387481420.0,446966963.7,274605895.4,378141132.9,513848146.6,439789028.8,455218699.5,468003615.1,480592579.0,497084106.5,514247726.4,532564450.6,551675281.7
South Africa,Implicit Fossil Fuel Subsidies - Electricity,USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,Implicit Fossil Fuel Subsidies - Foregone VAT,USD at constant 2021 prices,2382697235.0,2295148835.0,2162348925.0,2541288180.0,2650946351.0,2311731843.0,2706781306.0,3440541565.0,3131821557.0,3093099885.0,3109716983.0,3135364546.0,3191538195.0,3246774604.0,3304643606.0,3362581315.0
South Africa,Implicit Fossil Fuel Subsidies - Global Warming,USD at constant 2021 prices,23600681180.0,25199160380.0,25909075080.0,26339263330.0,27946818520.0,26741105180.0,28319004710.0,30471491850.0,33708634270.0,36176264330.0,41826068180.0,43676425180.0,44991827920.0,46111723770.0,47257163850.0,48530237450.0
South Africa,Implicit Fossil Fuel Subsidies - Local Air Pollution,USD at constant 2021 prices,16616468390.0,16526771820.0,16166269350.0,17766250190.0,17107179760.0,15772752550.0,16808590410.0,17691205790.0,19505358210.0,20038381740.0,21189836920.0,21491328850.0,21895953590.0,22220261670.0,22493622620.0,22778674800.0
South Africa,Implicit Fossil Fuel Subsidies - Natural Gas,USD at constant 2021 prices,0.0,0.0,0.0,0.0,885785.573,891569.983,926232.882,1002866.183,1175755.549,1179573.845,1234637.85,1292006.625,1336120.656,1374319.279,1408397.309,1442441.614
South Africa,Implicit Fossil Fuel Subsidies - Petroleum,USD at constant 2021 prices,7422460255.0,6914525428.0,5608186466.0,6972926431.0,7869255793.0,5476764469.0,6420582878.0,9289195483.0,7869029948.0,7883865942.0,7946581898.0,8023519874.0,8202070065.0,8386123906.0,8580950837.0,8780787951.0
South Africa,Implicit Fossil Fuel Subsidies - Road damage,USD at constant 2021 prices,156307666.4,150887600.0,118360229.1,147080446.6,165279038.2,112771453.5,122437312.9,182269506.3,189309763.4,201062338.4,211835052.9,223431969.9,236555384.8,250430897.5,265094323.7,280599844.2
South Africa,Implicit Fossil Fuel Subsidies - Total,USD at constant 2021 prices,46400689160.0,47545376040.0,46993935460.0,50095146590.0,51678293080.0,47438778260.0,50861526110.0,55733788010.0,59850288490.0,62828584070.0,69638631890.0,71811002860.0,73641598020.0,75197351060.0,76735196250.0,78414409960.0
Spain,Explicit Fossil Fuel Subsidies - Coal,USD at constant 2021 prices,72125600.0,82312800.0,71057500.0,49622600.0,26107112.2,0.0,0.0,0.0,16392321.55,16333315.46,16275031.95,16216492.72,16157816.71,16099110.58,16040402.09,15981691.8
Spain,Explicit Fossil Fuel Subsidies - Electricity,USD at constant 2021 prices,468571500.0,266903500.0,241595100.0,278083200.0,277156471.6,248490570.2,260980944.0,275805397.8,273738416.0,273652064.4,279021722.8,282038972.5,285623723.6,287189152.5,288676708.1,290064772.4
Spain,Explicit Fossil Fuel Subsidies - Natural Gas,USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,1336474866.0,687823310.0,3754137341.0,2511587791.0,1408605332.0,459640164.0,19055970.09,0.0,0.0,0.0
Spain,Explicit Fossil Fuel Subsidies - Petroleum,USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain,Explicit Fossil Fuel Subsidies - Total,USD at constant 2021 prices,540697100.0,349216300.0,312652600.0,327705800.0,303263583.8,248490570.2,1597455810.0,963628707.8,4044268079.0,2801573171.0,1703902087.0,757895629.2,320837510.5,303288263.1,304717110.2,306046464.2
Spain,Fossil Fuel Subsidies - Total Implicit and Explicit,USD at constant 2021 prices,17912471460.0,16260489880.0,19489690640.0,21562634440.0,21348550380.0,12271251720.0,23287745490.0,25968523630.0,28616927070.0,27739571290.0,27285328390.0,26624739790.0,26397337220.0,26240310150.0,26339401430.0,26473991720.0
Spain,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD at constant 2021 prices,0.0,0.0,911790244.3,2296540425.0,0.0,0.0,7295510372.0,7259838576.0,11241880670.0,9742860888.0,8755268615.0,7861353162.0,7527721559.0,7214213220.0,7113562180.0,7021022707.0
Spain,Fossil Fuel Subsidies - Total Implicit and Explicit - Coal,USD at constant 2021 prices,5906597923.0,5124072149.0,6555167680.0,5739463036.0,2289659108.0,1332767839.0,1199170539.0,925620528.6,1002060729.0,1023591599.0,1078297827.0,1115437769.0,1142528397.0,1166417619.0,1190150907.0,1213633901.0
Spain,Fossil Fuel Subsidies - Total Implicit and Explicit - Electricity,USD at constant 2021 prices,468571500.0,266903500.0,241595100.0,278083200.0,277156471.6,248490570.2,260980944.0,275805397.8,273738416.0,273652064.4,279021722.8,282038972.5,285623723.6,287189152.5,288676708.1,290064772.4
Spain,Fossil Fuel Subsidies - Total Implicit and Explicit - Petroleum,USD at constant 2021 prices,11537302040.0,10869514230.0,11872943590.0,13438453930.0,18781734800.0,10689993310.0,14532083630.0,17507259130.0,16099247250.0,16699466740.0,17172740220.0,17365909880.0,17441463540.0,17572490160.0,17747011630.0,17949270340.0
Spain,Implicit Fossil Fuel Subsidies - Accidents,USD at constant 2021 prices,646389435.4,608841896.1,665047704.7,752737757.8,1021312917.0,635556685.3,778070993.2,866984651.0,807679544.1,839818712.2,859174185.4,867392586.7,871419512.9,877311400.6,885745669.3,895943857.1
Spain,Implicit Fossil Fuel Subsidies - Coal,USD at constant 2021 prices,5834472323.0,5041759349.0,6484110180.0,5689840436.0,2263551996.0,1332767839.0,1199170539.0,925620528.6,985668407.5,1007258283.0,1062022795.0,1099221276.0,1126370580.0,1150318508.0,1174110505.0,1197652209.0
Spain,Implicit Fossil Fuel Subsidies - Congestion,USD at constant 2021 prices,4842712550.0,4561408541.0,4982499234.0,5639468078.0,7651617757.0,3826522482.0,5877070712.0,6516613515.0,5822299969.0,6184611347.0,6357950170.0,6373129553.0,6332787857.0,6340896168.0,6385341590.0,6443004931.0
Spain,Implicit Fossil Fuel Subsidies - Electricity,USD at constant 2021 prices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain,Implicit Fossil Fuel Subsidies - Foregone VAT,USD at constant 2021 prices,461124441.2,445525441.2,517544454.9,586849620.4,839821413.0,397674823.7,965807952.5,2230243674.0,1641505384.0,1417050210.0,1266051229.0,1146224677.0,1096714638.0,1054759628.0,1039880812.0,1034249022.0
Spain,Implicit Fossil Fuel Subsidies - Global Warming,USD at constant 2021 prices,4701305199.0,4126583620.0,5682707597.0,6644199373.0,4245026621.0,2749454263.0,8207428511.0,8562690200.0,9657194910.0,9751129201.0,10185060320.0,10493500280.0,10770358770.0,10674484350.0,10735758150.0,10809594530.0
